url,recipe,ingredient,match,foodex2,ghge_per_100g,lu_per_100g,weight,match_profile,match_profile_ID,Notes1,match_flavourDB,match_flavourDB_ID,Notes2,Swaps,Swaps2,prof_ID
http://allrecipes.com/recipe/orange-pumpkin-loaf,Orange Pumpkin Loaf,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,474,,,,,,,,,
http://allrecipes.com/recipe/orange-pumpkin-loaf,Orange Pumpkin Loaf,baking soda,Shortening and similar baking fat,A039G,3.424872306,17.85736916,5,,,,,,,,,
http://allrecipes.com/recipe/orange-pumpkin-loaf,Orange Pumpkin Loaf,baking powder,Shortening and similar baking fat,A039G,3.424872306,17.85736916,2.5,,,,,,,,,
http://allrecipes.com/recipe/orange-pumpkin-loaf,Orange Pumpkin Loaf,salt,salt (sea),A042P,0,0,3.75,,,,,,,,,
http://allrecipes.com/recipe/orange-pumpkin-loaf,Orange Pumpkin Loaf,cinnamon,cinnamon,A019V,1.133,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/orange-pumpkin-loaf,Orange Pumpkin Loaf,clove,Unknown,NA,0,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/orange-pumpkin-loaf,Orange Pumpkin Loaf,walnut,Walnut,A014R,2.119348489,7.725276797,118.5,,,,,,,,,
http://allrecipes.com/recipe/orange-pumpkin-loaf,Orange Pumpkin Loaf,raisin,Dried vine fruit (raisin etc.),A01ME,1.214798781,1.845528455,118.5,,,,,,,,,
http://allrecipes.com/recipe/smoked-fish-dip,Smoked Fish Dip,flaked smoked whitefish,Smoked fish,A0EYS,17.52454202,2.156164095,474,,,,,,,,,
http://allrecipes.com/recipe/smoked-fish-dip,Smoked Fish Dip,fat-free mayonnaise,Mayonnaise low fat,A044Y,2.293011835,9.009642977,30,,,,,,,,,
http://allrecipes.com/recipe/smoked-fish-dip,Smoked Fish Dip,fat-free sour cream,Sour cream product,A02NA,10.68224368,10.43338684,60,,,,,,,,,
http://allrecipes.com/recipe/smoked-fish-dip,Smoked Fish Dip,old bay seasoning,bay leaf,BayLF,1.133,0,2,,,,,,,,,
http://allrecipes.com/recipe/smoked-fish-dip,Smoked Fish Dip,hot pepper sauce or to,Hot chocolate,A03KZ,3.004688415,3.113842428,8,,,,,,,,,
http://allrecipes.com/recipe/smoked-fish-dip,Smoked Fish Dip,worcestershire sauce or to,Barbecue or steak sauce,A045B,2.562847304,0.119981821,6,,,,,,,,,
http://allrecipes.com/recipe/smoked-fish-dip,Smoked Fish Dip,liquid smoke flavoring,Evaporated milk (liquid unsweetened),A02PF,5.586213063,4.296100463,6,,,,,,,,,
http://allrecipes.com/recipe/smoked-fish-dip,Smoked Fish Dip,cracked black pepper to,black pepper,A018Y,2.5,0,0,,,,,,,,,
http://allrecipes.com/recipe/big-guy-strawberry-pie,Big Guy Strawberry Pie,tap water,Tap water,A03DL,0,0,237,,,,,,,,,
http://allrecipes.com/recipe/big-guy-strawberry-pie,Big Guy Strawberry Pie,white sugar,White sugar,A032J,0.600784082,1.160147313,177.75,,,,,,,,,
http://allrecipes.com/recipe/big-guy-strawberry-pie,Big Guy Strawberry Pie,salt,salt (sea),A042P,0,0,1.25,,,,,,,,,
http://allrecipes.com/recipe/big-guy-strawberry-pie,Big Guy Strawberry Pie,cornstarch,cornstarch,A002Q,0.891,0,30,,,,,,,,,
http://allrecipes.com/recipe/big-guy-strawberry-pie,Big Guy Strawberry Pie,red food coloring,Red cabbage,A00GA,0.429398023,0.268247599,1.25,,,,,,,,,
http://allrecipes.com/recipe/big-guy-strawberry-pie,Big Guy Strawberry Pie,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,237,,,,,,,,,
http://allrecipes.com/recipe/big-guy-strawberry-pie,Big Guy Strawberry Pie,margarine,Margarine and similar,A0F1G,4.260315245,13.42785406,118.5,,,,,,,,,
http://allrecipes.com/recipe/big-guy-strawberry-pie,Big Guy Strawberry Pie,confectioner sugar,White sugar,A032J,0.600784082,1.160147313,45,,,,,,,,,
http://allrecipes.com/recipe/big-guy-strawberry-pie,Big Guy Strawberry Pie,vanilla extract,vanilla extract,A047F,0.656,0,5,,,,,,,,,
http://allrecipes.com/recipe/big-guy-strawberry-pie,Big Guy Strawberry Pie,strawberrie hulled,Strawberrie,A01EA,0.51062147,0.287262873,946.4,,,,,,,,,
http://allrecipes.com/recipe/melt-in-your-mouth-pumpkin-bread,Melt In Your Mouth Pumpkin Bread,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,474,,,,,,,,,
http://allrecipes.com/recipe/melt-in-your-mouth-pumpkin-bread,Melt In Your Mouth Pumpkin Bread,white sugar,White sugar,A032J,0.600784082,1.160147313,474,,,,,,,,,
http://allrecipes.com/recipe/melt-in-your-mouth-pumpkin-bread,Melt In Your Mouth Pumpkin Bread,instant coconut cream pudding mix,Coconut,A014K,1.642001234,4.538972336,198.1,,,,,,,,,
http://allrecipes.com/recipe/melt-in-your-mouth-pumpkin-bread,Melt In Your Mouth Pumpkin Bread,baking soda,Shortening and similar baking fat,A039G,3.424872306,17.85736916,5,,,,,,,,,
http://allrecipes.com/recipe/melt-in-your-mouth-pumpkin-bread,Melt In Your Mouth Pumpkin Bread,salt,salt (sea),A042P,0,0,5,,,,,,,,,
http://allrecipes.com/recipe/melt-in-your-mouth-pumpkin-bread,Melt In Your Mouth Pumpkin Bread,cinnamon,cinnamon,A019V,1.133,0,5,,,,,,,,,
http://allrecipes.com/recipe/melt-in-your-mouth-pumpkin-bread,Melt In Your Mouth Pumpkin Bread,vegetable oil,Rapeseed (vegetable) oil,A036V,3.110744146,10.6822371,296.25,,,,,,,,,
http://allrecipes.com/recipe/melt-in-your-mouth-pumpkin-bread,Melt In Your Mouth Pumpkin Bread,hen egg,Hen egg,A031G,1.903757509,5.576086957,350,,,,,,,,,
http://allrecipes.com/recipe/melt-in-your-mouth-pumpkin-bread,Melt In Your Mouth Pumpkin Bread,canned pumpkin puree,Pumpkin,A00KH,0.581153289,0.471324984,474,,,,,,,,,
http://allrecipes.com/recipe/jambalaya-with-shrimp,Jambalaya With Shrimp,butter,Butter,A039C,33.6117324,33.38683788,60,,,,,,,,,
http://allrecipes.com/recipe/jambalaya-with-shrimp,Jambalaya With Shrimp,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,30,,,,,,,,,
http://allrecipes.com/recipe/jambalaya-with-shrimp,Jambalaya With Shrimp,onion,Onion,A00HC,0.423678833,0.394253258,300,,,,,,,,,
http://allrecipes.com/recipe/jambalaya-with-shrimp,Jambalaya With Shrimp,garlic,Garlic,A00GZ,0.382843477,0.38422987,4,,,,,,,,,
http://allrecipes.com/recipe/jambalaya-with-shrimp,Jambalaya With Shrimp,cooked ham cut into strip,Cooked pork ham,A023K,10.24531311,15.80681818,59.25,,,,,,,,,
http://allrecipes.com/recipe/jambalaya-with-shrimp,Jambalaya With Shrimp,and tomatoe,Tomatoe and similar-,A00HQ,0.919045024,0.054537191,474,,,,,,,,,
http://allrecipes.com/recipe/jambalaya-with-shrimp,Jambalaya With Shrimp,oregano,oregano,A00XV,1.133,0,5,,,,,,,,,
http://allrecipes.com/recipe/jambalaya-with-shrimp,Jambalaya With Shrimp,uncooked white rice,Corned pork uncooked,A022Z,10.24531311,15.80681818,474,,,,,,,,,
http://allrecipes.com/recipe/jambalaya-with-shrimp,Jambalaya With Shrimp,hot chicken stock cube,Stock cube (beef chicken vegetable),XXXXX,0.22,0,711,,,,,,,,,
http://allrecipes.com/recipe/jambalaya-with-shrimp,Jambalaya With Shrimp,shrimp and deveined,Shrimp and prawn,A02FX,15.9759495,2.380762411,907.2,,,,,,,,,
http://allrecipes.com/recipe/easy-chocolate-chip-cookies,Easy Chocolate Chip Cookies,yellow cake mix,Cake,A00AN,12.42830087,14.16919177,516.475,,,,,,,,,
http://allrecipes.com/recipe/easy-chocolate-chip-cookies,Easy Chocolate Chip Cookies,butter softened,Butter,A039C,33.6117324,33.38683788,118.5,,,,,,,,,
http://allrecipes.com/recipe/easy-chocolate-chip-cookies,Easy Chocolate Chip Cookies,hen egg,Hen egg,A031G,1.903757509,5.576086957,140,,,,,,,,,
http://allrecipes.com/recipe/easy-chocolate-chip-cookies,Easy Chocolate Chip Cookies,vanilla extract,vanilla extract,A047F,0.656,0,5,,,,,,,,,
http://allrecipes.com/recipe/easy-chocolate-chip-cookies,Easy Chocolate Chip Cookies,bitter chocolate chip,Bitter chocolate,A034G,7.744342904,10.37723997,474,,,,,,,,,
http://allrecipes.com/recipe/whole-wheat-pita-bread,Whole Wheat Pita Bread,warm tap water,Tap water,A03DL,0,0,237,,,,,,,,,
http://allrecipes.com/recipe/whole-wheat-pita-bread,Whole Wheat Pita Bread,active dry yeast,Yeast leavened pastry,A00BK,21.96033657,23.10584357,7.075,,,,,,,,,
http://allrecipes.com/recipe/whole-wheat-pita-bread,Whole Wheat Pita Bread,molasse,Unknown,NA,0,0,15,,,,,,,,,
http://allrecipes.com/recipe/whole-wheat-pita-bread,Whole Wheat Pita Bread,salt,salt (sea),A042P,0,0,5,,,,,,,,,
http://allrecipes.com/recipe/whole-wheat-pita-bread,Whole Wheat Pita Bread,wheat wheat flour,Wheat flour,A003X,0.568187775,3.379180413,355.5,,,,,,,,,
http://allrecipes.com/recipe/whole-wheat-pita-bread,Whole Wheat Pita Bread,soy wheat flour,Wheat flour,A003X,0.568187775,3.379180413,355.5,,,,,,,,,
http://allrecipes.com/recipe/whole-wheat-pita-bread,Whole Wheat Pita Bread,cooking spray,cooking spray,A036N,1.133,0,0,,,,,,,,,
http://allrecipes.com/recipe/whole-wheat-pita-bread,Whole Wheat Pita Bread,cornmeal for dusting,cornmeal,A002P,0.891,0,0,,,,,,,,,
http://allrecipes.com/recipe/greek-pasta,Greek Pasta,pasta pasta,Pasta wholemeal,A04LC,0.43109418,1.087142153,453.6,,,,,,,,,
http://allrecipes.com/recipe/greek-pasta,Greek Pasta,tomatoe,Tomatoe,A0DMX,0.919045024,0.054537191,180,,,,,,,,,
http://allrecipes.com/recipe/greek-pasta,Greek Pasta,olive oil,Olive oil,A036P,3.791529078,14.18037436,79,,,,,,,,,
http://allrecipes.com/recipe/greek-pasta,Greek Pasta,garlic,Garlic,A00GZ,0.382843477,0.38422987,12,,,,,,,,,
http://allrecipes.com/recipe/greek-pasta,Greek Pasta,mushroom,Mushroom soup dry,A0B9S,6.320928082,10.08508027,453.6,,,,,,,,,
http://allrecipes.com/recipe/greek-pasta,Greek Pasta,oregano,oregano,A00XV,1.133,0,5,,,,,,,,,
http://allrecipes.com/recipe/greek-pasta,Greek Pasta,crumbled feta cheese,Cheese feta,A02RC,14.80596721,16.31086142,177.75,,,,,,,,,
http://allrecipes.com/recipe/greek-pasta,Greek Pasta,black olive,Olive oil,A036P,3.791529078,14.18037436,56.6,,,,,,,,,
http://allrecipes.com/recipe/very-popular-bubble-tea,Very Popular Bubble Tea,white sugar,White sugar,A032J,0.600784082,1.160147313,5,,,,,,,,,
http://allrecipes.com/recipe/very-popular-bubble-tea,Very Popular Bubble Tea,pearl tapioca,Unknown,NA,0,0,79,,,,,,,,,
http://allrecipes.com/recipe/very-popular-bubble-tea,Very Popular Bubble Tea,brewed black tea,Tea infusion (black white),A03LC,0.699026212,0.122198561,237,,,,,,,,,
http://allrecipes.com/recipe/very-popular-bubble-tea,Very Popular Bubble Tea,cow milk,Cow milk,A02LV,1.585870237,1.460674157,30,,,,,,,,,
http://allrecipes.com/recipe/very-popular-bubble-tea,Very Popular Bubble Tea,white sugar,White sugar,A032J,0.600784082,1.160147313,20,,,,,,,,,
http://allrecipes.com/recipe/very-popular-bubble-tea,Very Popular Bubble Tea,ice cube,Ice cream milk-based,A02QA,10.56874368,10.43338684,237,,,,,,,,,
http://allrecipes.com/recipe/butter-bean-burgers,Butter Bean Burgers,butter bean,Butter,A039C,33.6117324,33.38683788,424.5,,,,,,,,,
http://allrecipes.com/recipe/butter-bean-burgers,Butter Bean Burgers,onion,Onion,A00HC,0.423678833,0.394253258,80,,,,,,,,,
http://allrecipes.com/recipe/butter-bean-burgers,Butter Bean Burgers,finely jalapeno pepper,black pepper,A018Y,2.5,0,15,,,,,,,,,
http://allrecipes.com/recipe/butter-bean-burgers,Butter Bean Burgers,saltine cracker crushed,Cracker and breadstick,A005Y,0.966228073,3.309167813,6,,,,,,,,,
http://allrecipes.com/recipe/butter-bean-burgers,Butter Bean Burgers,hen egg,Hen egg,A031G,1.903757509,5.576086957,70,,,,,,,,,
http://allrecipes.com/recipe/butter-bean-burgers,Butter Bean Burgers,cheddar cheese,Cheese cheddar,A02YK,13.14211514,12.9428895,118.5,,,,,,,,,
http://allrecipes.com/recipe/butter-bean-burgers,Butter Bean Burgers,garlic powder,Garlic,A00GZ,0.382843477,0.38422987,1.25,,,,,,,,,
http://allrecipes.com/recipe/butter-bean-burgers,Butter Bean Burgers,salt and pepper to,salt (sea),A042P,0,0,0,,,,,,,,,
http://allrecipes.com/recipe/butter-bean-burgers,Butter Bean Burgers,vegetable oil,Rapeseed (vegetable) oil,A036V,3.110744146,10.6822371,59.25,,,,,,,,,
http://allrecipes.com/recipe/festive-onions-2,Festive Onions,onion,Onion,A00HC,0.423678833,0.394253258,948,,,,,,,,,
http://allrecipes.com/recipe/festive-onions-2,Festive Onions,butter,Butter,A039C,33.6117324,33.38683788,75,,,,,,,,,
http://allrecipes.com/recipe/festive-onions-2,Festive Onions,heavy whipping cream,Cream and cream product,A02MK,10.68224368,10.43338684,237,,,,,,,,,
http://allrecipes.com/recipe/festive-onions-2,Festive Onions,salt to,salt (sea),A042P,0,0,0,,,,,,,,,
http://allrecipes.com/recipe/festive-onions-2,Festive Onions,black pepper to,black pepper,A018Y,2.5,0,0,,,,,,,,,
http://allrecipes.com/recipe/festive-onions-2,Festive Onions,parmesan cheese,Extra hard cheese (parmesan grana type),A02ZH,13.14211514,12.9428895,158,,,,,,,,,
http://allrecipes.com/recipe/festive-onions-2,Festive Onions,hen egg,Hen egg,A031G,1.903757509,5.576086957,140,,,,,,,,,
http://allrecipes.com/recipe/sweet-seduction,Sweet Seduction,malibu rum,Rum,A03PJ,1.292646635,0.893636323,1,,,,,,,,,
http://allrecipes.com/recipe/sweet-seduction,Sweet Seduction,banana liqueur,banana,A01LC,1.3,0,1,,,,,,,,,
http://allrecipes.com/recipe/sweet-seduction,Sweet Seduction,pineapple juice,Juice pineapple,A03AF,0.677541997,0.263379098,118.5,,,,,,,,,
http://allrecipes.com/recipe/sweet-seduction,Sweet Seduction,ice cube,Ice cream milk-based,A02QA,10.56874368,10.43338684,0,,,,,,,,,
http://allrecipes.com/recipe/sweet-seduction,Sweet Seduction,grenadine,Unknown,NA,0,0,15,,,,,,,,,
http://allrecipes.com/recipe/peanut-butter-fingers-iii,Peanut Butter Fingers III,white sugar,White sugar,A032J,0.600784082,1.160147313,158,,,,,,,,,
http://allrecipes.com/recipe/peanut-butter-fingers-iii,Peanut Butter Fingers III,white corn syrup,Syrup,A033Z,0.998277832,1.160147313,158,,,,,,,,,
http://allrecipes.com/recipe/peanut-butter-fingers-iii,Peanut Butter Fingers III,crunchy peanut butter,Peanut butter,A01BN,1.666563179,8.720352515,452.8,,,,,,,,,
http://allrecipes.com/recipe/peanut-butter-fingers-iii,Peanut Butter Fingers III,cornflake cereal,Cereal bar,A00EY,0.631422686,1.389189902,711,,,,,,,,,
http://allrecipes.com/recipe/peanut-butter-fingers-iii,Peanut Butter Fingers III,cow milk chocolate chip,Cow milk,A02LV,1.585870237,1.460674157,474,,,,,,,,,
http://allrecipes.com/recipe/paradise-pumpkin-pie-i,Paradise Pumpkin Pie I,pie shell,Shortcrust (pie -tarts),A00BV,3.124079646,9.129453808,9,,,,,,,,,
http://allrecipes.com/recipe/paradise-pumpkin-pie-i,Paradise Pumpkin Pie I,cream cheese softened,Cream cheese,A02QZ,11.95431986,11.68539326,226.4,,,,,,,,,
http://allrecipes.com/recipe/paradise-pumpkin-pie-i,Paradise Pumpkin Pie I,white sugar,White sugar,A032J,0.600784082,1.160147313,59.25,,,,,,,,,
http://allrecipes.com/recipe/paradise-pumpkin-pie-i,Paradise Pumpkin Pie I,vanilla extract,vanilla extract,A047F,0.656,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/paradise-pumpkin-pie-i,Paradise Pumpkin Pie I,hen egg,Hen egg,A031G,1.903757509,5.576086957,70,,,,,,,,,
http://allrecipes.com/recipe/paradise-pumpkin-pie-i,Paradise Pumpkin Pie I,pumpkin puree,Pumpkin,A00KH,0.581153289,0.471324984,296.25,,,,,,,,,
http://allrecipes.com/recipe/paradise-pumpkin-pie-i,Paradise Pumpkin Pie I,evaporated cow milk,Evaporated milk (liquid unsweetened),A02PF,5.586213063,4.296100463,237,,,,,,,,,
http://allrecipes.com/recipe/paradise-pumpkin-pie-i,Paradise Pumpkin Pie I,white sugar,White sugar,A032J,0.600784082,1.160147313,118.5,,,,,,,,,
http://allrecipes.com/recipe/paradise-pumpkin-pie-i,Paradise Pumpkin Pie I,hen egg,Hen egg,A031G,1.903757509,5.576086957,140,,,,,,,,,
http://allrecipes.com/recipe/paradise-pumpkin-pie-i,Paradise Pumpkin Pie I,cinnamon,cinnamon,A019V,1.133,0,5,,,,,,,,,
http://allrecipes.com/recipe/paradise-pumpkin-pie-i,Paradise Pumpkin Pie I,ginger,ginger,A01AB,0.452,0,1.25,,,,,,,,,
http://allrecipes.com/recipe/paradise-pumpkin-pie-i,Paradise Pumpkin Pie I,nutmeg,nutmeg,A018J,1.133,0,1.25,,,,,,,,,
http://allrecipes.com/recipe/paradise-pumpkin-pie-i,Paradise Pumpkin Pie I,salt,salt (sea),A042P,0,0,2,,,,,,,,,
http://allrecipes.com/recipe/paradise-pumpkin-pie-i,Paradise Pumpkin Pie I,maple syrup,Syrup,A033Z,0.998277832,1.160147313,59.25,,,,,,,,,
http://allrecipes.com/recipe/salmon-and-pesto-with-rice,Salmon and Pesto with Rice,salmon fillet cut into 1 inch cube,Salmon,A0C75,4.648680212,3.457446809,680.4,,,,,,,,,
http://allrecipes.com/recipe/salmon-and-pesto-with-rice,Salmon and Pesto with Rice,pesto,Unknown,NA,0,0,79,,,,,,,,,
http://allrecipes.com/recipe/salmon-and-pesto-with-rice,Salmon and Pesto with Rice,butter,Butter,A039C,33.6117324,33.38683788,30,,,,,,,,,
http://allrecipes.com/recipe/salmon-and-pesto-with-rice,Salmon and Pesto with Rice,shallot finely,shallot,A00HF,1.051,0,2,,,,,,,,,
http://allrecipes.com/recipe/salmon-and-pesto-with-rice,Salmon and Pesto with Rice,uncooked long-grain white rice,Rice grain,A001D,1.062186903,0.789111727,237,,,,,,,,,
http://allrecipes.com/recipe/salmon-and-pesto-with-rice,Salmon and Pesto with Rice,fish stock,Stock cube (beef chicken vegetable),XXXXX,0.22,0,592.5,,,,,,,,,
http://allrecipes.com/recipe/salmon-and-pesto-with-rice,Salmon and Pesto with Rice,dry white wine,Wine white,A03MV,1.397268563,0.528455285,158,,,,,,,,,
http://allrecipes.com/recipe/home-made-top-tarts,Home Made Top Tarts!,refrigerated pie crust,Shortcrust (pie -tarts),A00BV,3.124079646,9.129453808,424.5,,,,,,,,,
http://allrecipes.com/recipe/home-made-top-tarts,Home Made Top Tarts!,strawberry jam divided,Jam strawberrie,A01MN,1.565706517,0.911081652,59.25,,,,,,,,,
http://allrecipes.com/recipe/home-made-top-tarts,Home Made Top Tarts!,confectioner sugar,White sugar,A032J,0.600784082,1.160147313,474,,,,,,,,,
http://allrecipes.com/recipe/home-made-top-tarts,Home Made Top Tarts!,cow milk,Cow milk,A02LV,1.585870237,1.460674157,30,,,,,,,,,
http://allrecipes.com/recipe/home-made-top-tarts,Home Made Top Tarts!,vanilla extract,vanilla extract,A047F,0.656,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/home-made-top-tarts,Home Made Top Tarts!,colored decorating sugar or a needed,Candied or sugar preserved nut,A0F0L,1.449725779,8.720352515,15,,,,,,,,,
http://allrecipes.com/recipe/down-home-baked-beans,Down Home Baked Beans,bacon,Bacon,A022X,10.24531311,15.80681818,453.6,,,,,,,,,
http://allrecipes.com/recipe/down-home-baked-beans,Down Home Baked Beans,baked bean,Potato baked,A011R,0.57718042,0.43373494,1584.8,,,,,,,,,
http://allrecipes.com/recipe/down-home-baked-beans,Down Home Baked Beans,chili sauce,Chili pepper (jalepeno \ habanero),A00JB,4.253594518,0.208841463,339.6,,,,,,,,,
http://allrecipes.com/recipe/down-home-baked-beans,Down Home Baked Beans,sweet onion,Onion,A00HC,0.423678833,0.394253258,120,,,,,,,,,
http://allrecipes.com/recipe/down-home-baked-beans,Down Home Baked Beans,packed brown sugar,Brown sugar,A032M,0.600784082,1.160147313,474,,,,,,,,,
http://allrecipes.com/recipe/challah-i,Challah I,warm tap water 110 degree f/45 degree c,Tap water,A03DL,0,0,592.5,,,,,,,,,
http://allrecipes.com/recipe/challah-i,Challah I,active dry yeast,Yeast leavened pastry,A00BK,21.96033657,23.10584357,15,,,,,,,,,
http://allrecipes.com/recipe/challah-i,Challah I,honey,Honey,A033J,1.181971582,1.160147313,118.5,,,,,,,,,
http://allrecipes.com/recipe/challah-i,Challah I,vegetable oil,Rapeseed (vegetable) oil,A036V,3.110744146,10.6822371,60,,,,,,,,,
http://allrecipes.com/recipe/challah-i,Challah I,hen egg,Hen egg,A031G,1.903757509,5.576086957,210,,,,,,,,,
http://allrecipes.com/recipe/challah-i,Challah I,salt,salt (sea),A042P,0,0,15,,,,,,,,,
http://allrecipes.com/recipe/challah-i,Challah I,unbleached all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,1896,,,,,,,,,
http://allrecipes.com/recipe/challah-i,Challah I,poppy seed,Poppy seed,A015J,1.106591146,6.571545408,15,,,,,,,,,
http://allrecipes.com/recipe/spider-cupcakes,Spider Cupcakes,chocolate cake mix,Chocolate cake,A00BG,12.42830087,14.16919177,516.475,,,,,,,,,
http://allrecipes.com/recipe/spider-cupcakes,Spider Cupcakes,black shoestring licorice,Black cherrie,A0DVR,0.180929335,0.332317073,453.6,,,,,,,,,
http://allrecipes.com/recipe/spider-cupcakes,Spider Cupcakes,white frosting,White sugar,A032J,0.600784082,1.160147313,452.8,,,,,,,,,
http://allrecipes.com/recipe/spider-cupcakes,Spider Cupcakes,piece candy corn,Preserved tomato whole or piece,A00ZC,1.922686591,0.065356768,48,,,,,,,,,
